"TEAM","game_id","HOME","PASSINGYARDS","RUSHINGYARDS","TURNOVERS","THIRDDOWN%","REDZONETD%","PENALTYYARDS","OPPONENTPAG","EPA_per_play","PASS_EPA","RUSH_EPA","SUCCESS_RATE","POINTSSCORED"
"TEN","2024_09_NE_TEN",1,240,167,1,0.4375,0.1,57,23.8235294117647,-0.0526737075848717,0.15220145642867,-0.111825273536615,0.41304347826087,17
"CAR","2024_09_NO_CAR",1,171,80,1,0.4,0.272727272727273,77,23.1176470588235,0.0315162630222698,-0.0199643962739072,0.00829258448876709,0.436619718309859,23
"NO","2024_09_NO_CAR",0,236,197,0,0.333333333333333,0.125,87,30.8235294117647,0.0658344165697648,0.0664903129809563,0.179472576655027,0.446808510638298,22
"KC","2024_09_TB_KC",1,291,124,1,0.666666666666667,0.222222222222222,5,21.6666666666667,0.142635499314343,0.258967751090271,-0.0223188842189431,0.545454545454545,24
"TB","2024_09_TB_KC",0,200,95,0,0.428571428571429,0.272727272727273,75,20.1,0.135270670920667,0.231480722365939,0.116705328884755,0.450704225352113,23
"NYG","2024_09_WAS_NYG",1,174,164,1,0.538461538461538,0.166666666666667,52,24.5,0.128671669360072,-0.0656004173069879,0.270114002430121,0.5,22
"WAS","2024_09_WAS_NYG",0,209,149,0,0.416666666666667,0.12,51,24.0588235294118,0.220323988659104,0.445896378744416,0.227152653251375,0.594594594594595,27
"ATL","2024_10_ATL_NO",0,306,181,1,0.411764705882353,0.0625,75,23.1176470588235,-0.0365464487385099,-0.0303767436356571,0.207136067492684,0.531914893617021,17
"NO","2024_10_ATL_NO",1,269,96,0,0.384615384615385,0.0625,46,23.8823529411765,-0.017195965399606,0.248914280657268,-0.231783903912471,0.426470588235294,20
"BUF","2024_10_BUF_IND",0,280,135,2,0.5,0.111111111111111,49,24.8823529411765,0.0157362506050691,-0.165731110063837,0.261427283083322,0.488888888888889,30
"IND","2024_10_BUF_IND",1,272,121,4,0.357142857142857,0.0952380952380952,30,21.3,-0.166923135114366,-0.319260546341122,-0.1307206294838,0.481012658227848,19
"BAL","2024_10_CIN_BAL",1,290,99,0,0.615384615384615,0.222222222222222,43,24.4117647058824,0.208579808629139,0.595754615621197,-0.0392393397231306,0.525,35
"CIN","2024_10_CIN_BAL",0,428,49,1,0.529411764705882,0.157894736842105,61,20.7368421052632,0.169379409107152,0.203903305299902,-0.292462383757083,0.526315789473684,34
"DEN","2024_10_DEN_KC",0,215,78,0,0.5,0.111111111111111,25,20.1,-0.0135063807968677,0.240510895819241,-0.160451856187275,0.438356164383562,14
"KC","2024_10_DEN_KC",1,266,57,0,0.444444444444444,0.0476190476190476,20,18.3888888888889,0.0192857476749917,0.0843039787518327,-0.193067285198443,0.425,13
"DET","2024_10_DET_HOU",0,240,105,5,0.5,0.375,15,20.8421052631579,-0.079450077614483,-0.0622940435922642,-0.169269012076526,0.45,23
"HOU","2024_10_DET_HOU",1,232,56,2,0.4,0.105263157894737,76,21.0555555555556,-0.125774890960132,-0.158769157912207,-0.31619356144212,0.423529411764706,23
"LA","2024_10_MIA_LA",1,293,70,2,0.214285714285714,0,19,20.7647058823529,-0.201237533869612,-0.152146234950916,-0.493162631403215,0.488372093023256,12
"MIA","2024_10_MIA_LA",0,207,67,2,0.461538461538462,0.333333333333333,60,21.8947368421053,-0.0668495379627619,-0.0493952083597312,-0.225956632162533,0.454545454545455,23
"JAX","2024_10_MIN_JAX",1,111,56,3,0.454545454545455,0.2,20,19.3333333333333,-0.190481542518872,-0.359909386453219,-0.310110424619375,0.418181818181818,7
"MIN","2024_10_MIN_JAX",0,241,169,3,0.4,0,45,25,-0.00948653108391321,-0.0621117359048379,0.0521462636792566,0.473684210526316,12
"CHI","2024_10_NE_CHI",1,120,73,0,0.125,0,35,23.8235294117647,-0.30462321312128,-0.57326822964447,-0.0676259409665363,0.358974358974359,3
"NE","2024_10_NE_CHI",0,184,144,1,0.357142857142857,0.0555555555555556,30,20.8823529411765,-0.0363305588381502,-0.0513170796190815,0.0480339774700637,0.487179487179487,19
"CAR","2024_10_NYG_CAR",1,126,188,1,0.375,0.142857142857143,35,24.0588235294118,-0.0165729416968487,-0.263135331117905,0.182637433020939,0.435897435897436,17
"NYG","2024_10_NYG_CAR",0,190,167,3,0.466666666666667,0.111111111111111,67,30.8235294117647,-0.0646275650097939,-0.272843660407787,0.0474360525205901,0.565217391304348,17
"ARI","2024_10_NYJ_ARI",1,266,147,0,0.714285714285714,0.307692307692308,50,23.0588235294118,0.325060325491166,0.719222243263704,0.0974475423741575,0.623188405797101,31
"NYJ","2024_10_NYJ_ARI",0,151,79,1,0.5,0,33,21.4705882352941,-0.0497641486928923,-0.286667054138074,0.132049086692003,0.522388059701492,6
"DAL","2024_10_PHI_DAL",1,66,97,5,0.25,0,29,17.6190476190476,-0.486668893324677,-0.886233128318789,-0.47175018824869,0.44,6
"PHI","2024_10_PHI_DAL",0,207,187,2,0.363636363636364,0.2,60,27.2941176470588,-0.0225883685912035,-0.226663889173856,0.0787151050279474,0.493975903614458,34
"PIT","2024_10_PIT_WAS",0,195,140,3,0.4375,0.176470588235294,48,24.5,0.057463354526392,0.145364859034089,-0.157062548033718,0.410526315789474,28
"WAS","2024_10_PIT_WAS",1,202,60,0,0.357142857142857,0.2,42,20.7222222222222,0.0290098784377024,-0.250323798776052,0.0550402204667493,0.55,27
"SF","2024_10_SF_TB",0,353,75,0,0.5,0.0714285714285714,47,21.6666666666667,0.13425038116757,0.442774413259476,-0.126609609426288,0.582278481012658,20
"TB","2024_10_SF_TB",1,116,110,1,0.375,0.133333333333333,44,25,0.0599951295219288,-0.0490559343787674,-0.0633858777302387,0.506493506493506,17
"LAC","2024_10_TEN_LAC",1,164,145,0,0.4,0.125,33,27,0.195863599270095,0.537161365938901,0.0391011978269645,0.535211267605634,27
"TEN","2024_10_TEN_LAC",0,175,132,0,0.272727272727273,0.125,65,17.6666666666667,0.0412230842032896,0.0454505935102072,0.218953613355485,0.506849315068493,16
"ATL","2024_11_ATL_DEN",0,197,50,1,0.357142857142857,0,40,18.3888888888889,-0.171990238197613,-0.156295563681515,-0.464330184747398,0.44,6
"DEN","2024_11_ATL_DEN",1,307,105,0,0.5,0.222222222222222,57,23.8823529411765,0.293851287435426,0.668276713696388,-0.00344938114889931,0.56,38
"BAL","2024_11_BAL_PIT",0,207,124,3,0.307692307692308,0.4,60,20.7222222222222,-0.167350651023196,-0.179161235995087,0.0403091284452885,0.423076923076923,16
"PIT","2024_11_BAL_PIT",1,205,122,1,0.222222222222222,0,65,20.7368421052632,-0.104001697840431,-0.289780308524634,-0.201906552878427,0.416666666666667,18
"CIN","2024_11_CIN_LAC",0,356,110,0,0.294117647058824,0.08,70,17.6666666666667,0.00902373476696344,0.121436851715496,0.0645528370537795,0.425742574257426,27
"LAC","2024_11_CIN_LAC",1,297,155,1,0.285714285714286,0.0666666666666667,36,24.4117647058824,0.04192743443238,0.0618885707175237,0.0249890590948053,0.488372093023256,33
"CLE","2024_11_CLE_NO",0,395,66,0,0.214285714285714,0,30,23.1176470588235,-0.0738271699781737,0.176636022015313,-0.34315297966823,0.4,14
"NO","2024_11_CLE_NO",1,266,214,2,0.5,0.142857142857143,25,25.5882352941176,0.218667953363402,0.170046965954437,0.474297808789953,0.527777777777778,35
"CHI","2024_11_GB_CHI",1,231,179,0,0.5625,0.1,60,19.2777777777778,0.137306981397471,0.0912384137722153,0.312797472397486,0.5,19
"GB","2024_11_GB_CHI",0,261,106,1,0.2,0.2,15,20.8823529411765,0.266989017077161,0.726430307087462,-0.0646669290732779,0.545454545454545,20
"DAL","2024_11_HOU_DAL",1,358,64,2,0.3125,0,80,20.8421052631579,-0.227284922984031,-0.268676599406935,-0.429618346554119,0.397959183673469,10
"HOU","2024_11_HOU_DAL",0,257,141,1,0.307692307692308,0.0769230769230769,55,27.2941176470588,0.111233984298467,0.183371769929251,0.20848935436341,0.4625,33
"IND","2024_11_IND_NYJ",0,272,91,1,0.4,0.230769230769231,35,23.0588235294118,0.0452066648671123,0.263354793360464,-0.206256920484355,0.423529411764706,28
"NYJ","2024_11_IND_NYJ",1,184,91,0,0.307692307692308,0.25,19,24.8823529411765,-0.00772241190734657,-0.0140055768879946,-0.240221163406386,0.457142857142857,27
"DET","2024_11_JAX_DET",1,449,196,0,0.6,0.227272727272727,50,25,0.454120679774995,1.10908357672521,0.134337539335985,0.685393258426966,52
"JAX","2024_11_JAX_DET",0,138,41,1,0.181818181818182,0,36,21.0555555555556,-0.193324189473277,-0.395615970385845,-0.329472656892549,0.432835820895522,6
"BUF","2024_11_KC_BUF",1,262,104,1,0.647058823529412,0.1875,32,20.1,0.140793664296329,0.149043967175709,0.0438542167178419,0.476744186046512,30
"KC","2024_11_KC_BUF",0,196,78,2,0.5,0.2,49,21.3,0.0427569666535655,0.159993667300192,0.0314818797787131,0.544117647058823,21
"LA","2024_11_LA_NE",0,295,107,0,0.222222222222222,0.25,15,23.8235294117647,0.211067189828024,0.59265898750974,0.160616213236825,0.544117647058823,28
"NE","2024_11_LA_NE",1,282,125,2,0.4375,0.0952380952380952,96,21.8947368421053,0.0710163464296038,0.264142434352955,-0.124847205441135,0.516129032258065,22
"LV","2024_11_LV_MIA",0,282,60,1,0.571428571428571,0.0588235294117647,28,20.7647058823529,0.126624657688536,0.107015738426051,0.00430063583577792,0.512820512820513,19
"MIA","2024_11_LV_MIA",1,288,82,0,0.714285714285714,0.115384615384615,44,25.1176470588235,0.322568043294477,0.663211108757546,-0.181762846516974,0.5875,31
"MIN","2024_11_MIN_TEN",0,246,82,1,0.4375,0.142857142857143,81,27,0.027480893201372,0.219028138048804,-0.343192736390847,0.453488372093023,23
"TEN","2024_11_MIN_TEN",1,295,33,1,0.375,0,45,19.3333333333333,-0.147645242329821,0.051848335141657,-0.511049964658205,0.342465753424658,13
"SEA","2024_11_SEA_SF",0,221,94,1,0.428571428571429,0.4,20,25,0.0619580943423807,-0.020970306695958,0.0416974367158811,0.506849315068493,19
"SF","2024_11_SEA_SF",1,159,131,1,0.538461538461538,0.125,54,21.2352941176471,-0.00547390069013073,0.0255672614661473,0.188949603626194,0.473684210526316,17
"PHI","2024_11_WAS_PHI",1,221,228,0,0.5625,0.0588235294117647,30,24.5,0.0676284505994423,0.0291243757620128,0.333198840510292,0.470588235294118,26
"WAS","2024_11_WAS_PHI",0,191,93,1,0.307692307692308,0.2,44,17.6190476190476,-0.0255982521339238,0.0387873775628912,-0.3183181679238,0.5,16
"ARI","2024_12_ARI_SEA",0,285,49,1,0.230769230769231,0,55,21.2352941176471,-0.167075283131825,-0.126486665844718,-0.35936820374835,0.394366197183099,6
"SEA","2024_12_ARI_SEA",1,254,65,1,0.466666666666667,0.2,56,21.4705882352941,-0.0343080323003694,0.0591850178962986,-0.260559955307265,0.407894736842105,16
"BAL","2024_12_BAL_LAC",0,177,212,0,0.533333333333333,0.181818181818182,52,17.6666666666667,0.234870291797957,0.33847482228235,0.316031760657539,0.493506493506494,30
"LAC","2024_12_BAL_LAC",1,218,83,0,0.352941176470588,0.222222222222222,112,20.7368421052632,0.0874429513950903,-0.0459812141896345,0.114636629770393,0.511627906976744,22
"DAL","2024_12_DAL_WAS",0,247,91,1,0.266666666666667,0.0909090909090909,78,24.5,0.0293817925660726,0.258776131151647,-0.425310069189397,0.488636363636364,33
"WAS","2024_12_DAL_WAS",1,275,145,3,0.333333333333333,0.285714285714286,20,27.2941176470588,-0.0666754791616615,-0.236042827354596,0.296978846293668,0.438202247191011,26
"DEN","2024_12_DEN_LV",0,273,63,0,0.375,0.142857142857143,42,25.1176470588235,0.0859174388885854,0.193896030802019,-0.263693792687049,0.470588235294118,26
"LV","2024_12_DEN_LV",1,328,69,2,0.294117647058824,0.0476190476190476,60,18.3888888888889,-0.0860156863339496,-0.247800234848869,-0.0848373493151105,0.5,19
"DET","2024_12_DET_IND",0,269,137,0,0.6,0.1875,32,24.8823529411765,0.116103420442016,0.238747961325753,0.0497717088437639,0.534883720930233,24
"IND","2024_12_DET_IND",1,172,96,0,0.230769230769231,0,88,21.0555555555556,-0.172668803123879,-0.0925581110650139,-0.212418800246087,0.36231884057971,6
"CAR","2024_12_KC_CAR",1,263,85,0,0.333333333333333,0.0645161290322581,77,20.1,0.14030957472187,0.171593818938852,0.229206255926168,0.525,25
"KC","2024_12_KC_CAR",0,269,165,0,0.5625,0.0833333333333333,67,30.8235294117647,0.244472245504774,0.218315230530779,0.385316095184541,0.595505617977528,27
"CHI","2024_12_MIN_CHI",1,340,78,0,0.333333333333333,0.1875,30,19.3333333333333,0.0445507361212103,0.0665331563532879,0.0455005856400186,0.48421052631579,27
"MIN","2024_12_MIN_CHI",0,344,124,2,0.466666666666667,0.142857142857143,95,20.8823529411765,0.144249138102356,0.327654582904963,-0.288705021602892,0.511627906976744,27
"MIA","2024_12_NE_MIA",1,317,65,1,0.384615384615385,0.157894736842105,19,23.8235294117647,0.0311562663536348,0.310995608918228,-0.615482416910503,0.506024096385542,34
"NE","2024_12_NE_MIA",0,222,86,2,0.1875,0,73,20.7647058823529,-0.206983567588158,-0.294631110015932,0.0137529317462061,0.413793103448276,15
"LA","2024_12_PHI_LA",1,243,92,1,0.0909090909090909,0.181818181818182,57,17.6190476190476,-0.0146126754220746,0.0987294791030006,-0.290475271018093,0.506329113924051,20
"PHI","2024_12_PHI_LA",0,179,314,0,0.529411764705882,0.0769230769230769,33,21.8947368421053,0.284536197119035,0.324846165680636,0.348182694457738,0.534883720930233,37
"CLE","2024_12_PIT_CLE",1,219,85,3,0.0833333333333333,0.176470588235294,48,20.7222222222222,-0.0475853823493242,-0.193605714630871,0.226149166712305,0.465753424657534,24
"PIT","2024_12_PIT_CLE",0,270,120,1,0.411764705882353,0.1,39,25.5882352941176,-0.0543990324132756,0.196806942441215,-0.270234293891596,0.409638554216867,19
"GB","2024_12_SF_GB",1,163,169,0,0.466666666666667,0.2,72,25,0.146258882652873,0.265250581571214,0.0418398210624997,0.546511627906977,38
"SF","2024_12_SF_GB",0,199,44,3,0.25,0.125,45,19.2777777777778,-0.287812362703746,-0.509227238219176,-0.237636984626685,0.4,10
"NYG","2024_12_TB_NYG",1,192,76,1,0.454545454545455,0.1,34,21.6666666666667,-0.182462523220973,-0.181984860847782,-0.386474872976051,0.436619718309859,7
"TB","2024_12_TB_NYG",0,294,157,1,0.571428571428571,0.25,37,24.0588235294118,0.214218828541566,0.557195211150489,-0.0138988679031111,0.506666666666667,30
"HOU","2024_12_TEN_HOU",1,247,40,3,0.266666666666667,0.133333333333333,49,27,-0.101121245960135,-0.172038321721615,-0.346601405790459,0.407894736842105,27
"TEN","2024_12_TEN_HOU",0,278,132,2,0.333333333333333,0.125,67,20.8421052631579,-0.00600900348626724,-0.0729995742350046,-0.121247784463021,0.465909090909091,32
"ARI","2024_13_ARI_MIN",0,260,154,2,0.466666666666667,0.0588235294117647,116,19.3333333333333,0.024134903749134,0.0165862358731188,0.0654998719352314,0.514851485148515,22
"MIN","2024_13_ARI_MIN",1,235,68,1,0.125,0.166666666666667,36,21.4705882352941,0.0152974101131568,-0.123850191384468,0.0833776359462977,0.611940298507463,23
"CHI","2024_13_CHI_DET",0,256,78,0,0.4375,0.125,82,21.0555555555556,0.0133807748293979,-0.0287406088527006,0.0479210702391962,0.443037974683544,20
"DET","2024_13_CHI_DET",1,221,194,1,0.428571428571429,0.0869565217391304,75,20.8823529411765,0.0586946263057039,0.027888730014787,0.124205061356241,0.506024096385542,23
"CLE","2024_13_CLE_DEN",0,497,77,3,0.428571428571429,0.25,46,18.3888888888889,-0.0198950577205079,-0.0377303363477337,-0.124350614623045,0.467289719626168,32
"DEN","2024_13_CLE_DEN",1,294,106,2,0.461538461538462,0.1,57,25.5882352941176,0.0893467382095068,0.094224838800806,0.032019723472331,0.517647058823529,41
"HOU","2024_13_HOU_JAX",0,242,108,0,0.428571428571429,0.0909090909090909,14,25,0.0885115017896678,0.0786165057509691,0.0647203844246168,0.461538461538462,23
"JAX","2024_13_HOU_JAX",1,276,97,1,0.375,0.0666666666666667,31,20.8421052631579,0.00732057613478419,0.209611476745995,-0.137021251271945,0.423529411764706,18
"IND","2024_13_IND_NE",0,109,144,2,0.461538461538462,0.136363636363636,53,23.8235294117647,0.119278786858849,-0.0592756358855823,0.196107863497783,0.575342465753425,23
"NE","2024_13_IND_NE",1,238,200,1,0.545454545454545,0.0740740740740741,50,24.8823529411765,0.0897034290901579,0.222684372156553,0.142130117987846,0.523809523809524,24
"ATL","2024_13_LAC_ATL",1,245,116,4,0.214285714285714,0.0588235294117647,24,17.6666666666667,-0.169639722041975,-0.290838837165726,-0.180399679199704,0.478260869565217,13
"LAC","2024_13_LAC_ATL",0,150,56,1,0.25,0,19,23.8823529411765,-0.146042493737815,-0.263494368196403,-0.334999405205183,0.4,17
"LA","2024_13_LA_NO",0,183,156,0,0.454545454545455,0.3,43,23.1176470588235,0.119800320649765,0.0114995813615117,0.237796085487827,0.507462686567164,21
"NO","2024_13_LA_NO",1,184,143,0,0.333333333333333,0,25,21.8947368421053,-0.0261699841424225,-0.0422139142506413,-0.0745389280089815,0.432098765432099,14
"KC","2024_13_LV_KC",1,306,63,0,0.388888888888889,0.0625,76,25.1176470588235,-0.0336209274503,0.0241275968758935,-0.267218723204375,0.370786516853933,19
"LV","2024_13_LV_KC",0,340,116,1,0.230769230769231,0,65,20.1,-0.0574679154727948,0.250445644583545,-0.176159105349798,0.447058823529412,17
"GB","2024_13_MIA_GB",1,274,114,1,0.454545454545455,0.142857142857143,34,20.7647058823529,0.286250754397793,0.452405687081015,-0.059365652467325,0.528571428571429,30
"MIA","2024_13_MIA_GB",0,365,39,0,0.266666666666667,0.166666666666667,85,19.2777777777778,0.0802218707097083,0.225341820198338,-0.446389290899138,0.528735632183908,17
"DAL","2024_13_NYG_DAL",1,195,122,0,0.555555555555556,0.111111111111111,73,24.0588235294118,-0.0587068077319989,-0.0755389725851633,-0.220545402314747,0.428571428571429,27
"NYG","2024_13_NYG_DAL",0,178,116,2,0.266666666666667,0.5,73,27.2941176470588,-0.145257594475392,-0.546603145366622,0.347213776575656,0.469879518072289,19
"BAL","2024_13_PHI_BAL",1,237,166,0,0.411764705882353,0.153846153846154,25,17.6190476190476,-0.0510757472997104,-0.0249407340247433,0.026482521181606,0.415730337078652,18
"PHI","2024_13_PHI_BAL",0,118,140,0,0.333333333333333,0.166666666666667,50,20.7368421052632,0.0459496748038238,-0.0746360024731118,0.126146028452973,0.506666666666667,24
"CIN","2024_13_PIT_CIN",1,309,93,3,0.454545454545455,0.235294117647059,86,20.7222222222222,0.0898247435055758,-0.0284392890841138,0.0777568158732416,0.585365853658537,37
"PIT","2024_13_PIT_CIN",0,414,110,1,0.5,0.117647058823529,118,24.4117647058824,0.194541019441693,0.387891619283639,0.0898685660734675,0.617977528089888,44
"NYJ","2024_13_SEA_NYJ",1,185,89,2,0.4,0.25,65,21.2352941176471,-0.13377953804272,-0.342415382500693,-0.129090887298275,0.402439024390244,21
"SEA","2024_13_SEA_NYJ",0,206,84,2,0.3125,0.111111111111111,68,23.0588235294118,-0.0355379014015338,-0.0458445687199638,0.0302140677762331,0.38961038961039,26
"BUF","2024_13_SF_BUF",1,152,220,0,0.5,0.307692307692308,20,25,0.145052641520968,0.406607398454475,0.31453322339397,0.507042253521127,35
"SF","2024_13_SF_BUF",0,94,153,3,0.3,0.1,25,21.3,-0.263563810769388,-0.340961569049501,-0.181066546947702,0.365079365079365,10
"CAR","2024_13_TB_CAR",1,298,78,1,0.352941176470588,0.05,44,21.6666666666667,-0.0755211601188689,0.0961347467013839,-0.208389693410676,0.50561797752809,23
"TB","2024_13_TB_CAR",0,240,236,2,0.2,0.0769230769230769,72,30.8235294117647,-0.0267189874418669,-0.213713383791291,0.15190999874279,0.509803921568627,23
"TEN","2024_13_TEN_WAS",0,212,35,2,0.428571428571429,0.142857142857143,84,24.5,-0.126745936489888,0.0480804267767812,-0.645660228625301,0.361111111111111,19
"WAS","2024_13_TEN_WAS",1,206,267,1,0.666666666666667,0.217391304347826,74,27,0.154150238501212,0.316497036142053,0.274727121134614,0.591836734693878,42
"ATL","2024_14_ATL_MIN",0,344,158,3,0.538461538461538,0.105263157894737,60,19.3333333333333,0.000427036097186474,0.0188362215069065,0.193250235058915,0.555555555555556,21
"MIN","2024_14_ATL_MIN",1,347,115,0,0.666666666666667,0.181818181818182,102,23.8823529411765,0.297711065709682,0.737651430393842,0.0309251912902774,0.531645569620253,42
"BUF","2024_14_BUF_LA",0,342,103,0,0.636363636363636,0.2,115,21.8947368421053,0.312422443612418,0.454693106490791,0.431982129724929,0.556962025316456,41
"LA","2024_14_BUF_LA",1,320,137,0,0.705882352941177,0.2,43,21.3,0.264262821568808,0.81880303079443,-0.0951994620914947,0.563829787234043,44
"CAR","2024_14_CAR_PHI",0,191,118,1,0.411764705882353,0.142857142857143,57,17.6190476190476,-0.00127034750800828,0.0795238968284269,-0.0451035151433047,0.397590361445783,16
"PHI","2024_14_CAR_PHI",1,108,209,0,0.583333333333333,0.214285714285714,26,30.8235294117647,0.0379233292052315,-0.0717905645623989,0.315098400719209,0.458333333333333,22
"CHI","2024_14_CHI_SF",0,140,68,1,0.4,0.222222222222222,21,25,-0.0689056426648879,-0.222854736068708,-0.0508714674534055,0.477611940298507,13
"SF","2024_14_CHI_SF",1,325,131,1,0.461538461538462,0.25,40,20.8823529411765,0.315082198154644,0.781266449432156,0.100795397073978,0.52,38
"CIN","2024_14_CIN_DAL",0,369,74,2,0.363636363636364,0.125,71,27.2941176470588,0.125094905119245,0.22989755335001,-0.0417329813250998,0.528735632183908,27
"DAL","2024_14_CIN_DAL",1,183,156,1,0.307692307692308,0.166666666666667,42,24.4117647058824,0.028760489042391,-0.175398999301751,0.199641662163944,0.52,20
"CLE","2024_14_CLE_PIT",0,212,104,2,0.176470588235294,0.111111111111111,75,20.7222222222222,-0.18525243306098,-0.228122571406369,-0.0462000391655601,0.422222222222222,14
"PIT","2024_14_CLE_PIT",1,158,120,2,0.411764705882353,0.15,67,25.5882352941176,-0.0286309443445272,-0.0207707769920065,-0.174691008580284,0.432098765432099,27
"DET","2024_14_GB_DET",1,283,111,1,0.5,0.16,59,19.2777777777778,0.0768729357193372,0.282109469073546,-0.211477675358596,0.542553191489362,31
"GB","2024_14_GB_DET",0,206,99,1,0.428571428571429,0.173913043478261,56,21.0555555555556,0.118657958881141,0.0824879806937782,0.176973834847846,0.507462686567164,28
"JAX","2024_14_JAX_TEN",0,220,71,2,0.428571428571429,0.142857142857143,25,27,-0.0259248395402524,0.167008648644553,-0.143535710393917,0.442857142857143,10
"TEN","2024_14_JAX_TEN",1,168,126,0,0.5,0,39,25,-0.0960425480262602,-0.316403710811063,0.0329652200766138,0.405405405405405,6
"KC","2024_14_LAC_KC",1,210,96,0,0.5,0.0769230769230769,64,17.6666666666667,0.0926817628148649,0.0157577784467402,0.0178042094339617,0.547619047619048,16
"LAC","2024_14_LAC_KC",0,213,94,0,0.428571428571429,0.2,84,20.1,0.0813471168414299,0.247142637788784,-0.133734223772929,0.418918918918919,14
"LV","2024_14_LV_TB",0,205,91,2,0.357142857142857,0.0526315789473684,21,21.6666666666667,-0.130044041771937,-0.16896336858043,-0.114562971442259,0.443037974683544,13
"TB","2024_14_LV_TB",1,295,152,3,0.416666666666667,0.333333333333333,41,25.1176470588235,0.0637106081013232,0.143416597927695,0.0995367897423701,0.493333333333333,27
"NO","2024_14_NO_NYG",0,219,92,1,0.352941176470588,0.4,72,24.0588235294118,-0.154332415384625,0.0886327600471542,-0.257909211675724,0.4,14
"NYG","2024_14_NO_NYG",1,227,112,1,0.25,0.1,80,23.1176470588235,-0.185509209745093,-0.213118779417761,0.0442978043638109,0.34020618556701,11
"MIA","2024_14_NYJ_MIA",1,331,44,0,0.2,0.136363636363636,73,23.0588235294118,0.22763575581616,0.444260081088604,-0.292661870014854,0.629213483146067,26
"NYJ","2024_14_NYJ_MIA",0,339,83,0,0.294117647058824,0.111111111111111,59,20.7647058823529,0.204681149999029,0.352373744812687,-0.00738344561042529,0.574712643678161,26
"ARI","2024_14_SEA_ARI",1,259,121,2,0.333333333333333,0.0666666666666667,59,21.2352941176471,-0.116137905474537,-0.110779617661871,0.00843694620530892,0.5,18
"SEA","2024_14_SEA_ARI",0,233,176,0,0.411764705882353,0.0909090909090909,52,21.4705882352941,0.0943227831738625,0.238703085448683,0.0745074581442596,0.524390243902439,27
"ATL","2024_15_ATL_LV",0,112,168,1,0.333333333333333,0,45,25.1176470588235,-0.198556644421863,-0.37559989432751,-0.120241238248025,0.346153846153846,15
"LV","2024_15_ATL_LV",1,208,65,3,0.285714285714286,0.5,40,23.8823529411765,-0.291071421319805,-0.214510739281457,-0.360662683299531,0.390243902439024,9
"BAL","2024_15_BAL_NYG",0,290,170,1,0.818181818181818,0.142857142857143,30,24.0588235294118,0.310678704593896,0.837382637357223,0.0754194419598206,0.583333333333333,35
"NYG","2024_15_BAL_NYG",1,191,55,1,0.3125,0.1,126,20.7368421052632,-0.0390329154399123,-0.227942339894071,-0.228731084693113,0.414634146341463,14
"BUF","2024_15_BUF_DET",0,362,197,0,0.384615384615385,0.178571428571429,47,21.0555555555556,0.368704934755024,0.584877778455604,0.371769945090514,0.606741573033708,48
"DET","2024_15_BUF_DET",1,494,48,1,0.461538461538462,0.227272727272727,43,21.3,0.184795831149085,0.360040654699342,-0.151576341929225,0.551020408163265,41
"CHI","2024_15_CHI_MIN",0,196,113,1,0.0714285714285714,0.0625,51,19.3333333333333,-0.173423677185165,-0.126295854428734,-0.315036359247253,0.428571428571429,12
"MIN","2024_15_CHI_MIN",1,231,114,1,0.444444444444444,0.1875,98,20.8823529411765,0.046976004472125,0.0687250003110533,-0.0207939997256345,0.531914893617021,27
"CIN","2024_15_CIN_TEN",0,271,101,3,0.625,0.103448275862069,124,27,0.106553811460124,0.212010883842394,0.170559725623417,0.48314606741573,37
"TEN","2024_15_CIN_TEN",1,298,83,6,0.583333333333333,0.285714285714286,99,24.4117647058824,-0.0335359474294977,-0.0695390612465989,-0.18228896333648,0.55952380952381,21
"CAR","2024_15_DAL_CAR",1,219,60,4,0.266666666666667,0.111111111111111,84,27.2941176470588,-0.0910916066934058,-0.302503268296063,-0.385000813250372,0.48,14
"DAL","2024_15_DAL_CAR",0,214,211,1,0.428571428571429,0.25,80,30.8235294117647,0.185864955566383,0.389062754764201,0.0660376205886654,0.551724137931034,30
"GB","2024_15_GB_SEA",0,229,140,1,0.428571428571429,0.111111111111111,105,21.2352941176471,0.0883567548526319,0.399344691563789,-0.196147550597636,0.5375,30
"SEA","2024_15_GB_SEA",1,173,80,2,0.333333333333333,0,30,19.2777777777778,-0.198420684611791,-0.519461346393742,0.110729601190542,0.445945945945946,13
"DEN","2024_15_IND_DEN",1,130,72,3,0.333333333333333,0.375,34,24.8823529411765,-0.192703585625055,-0.436047358905387,-0.142005582143611,0.395061728395062,31
"IND","2024_15_IND_DEN",0,172,149,5,0.266666666666667,0,93,18.3888888888889,-0.390477145510597,-0.518767778846288,-0.368630411061531,0.366666666666667,13
"CLE","2024_15_KC_CLE",1,164,139,5,0.333333333333333,0,50,20.1,-0.346526772492081,-0.709453151726988,-0.157170504709939,0.452054794520548,7
"KC","2024_15_KC_CLE",0,179,132,1,0.388888888888889,0.142857142857143,25,25.5882352941176,-0.0793668450969391,-0.0615532717332826,-0.0966644539212831,0.423913043478261,21
"LA","2024_15_LA_SF",0,160,142,0,0.266666666666667,0,25,25,-0.0538847751641362,-0.218390044419195,-0.00833597191766733,0.455696202531646,9
"SF","2024_15_LA_SF",1,142,63,1,0.230769230769231,NA,40,21.8947368421053,-0.181258087353933,-0.310780731014734,-0.238697913373215,0.347826086956522,6
