,TEAM,game_id,HOME,PASSINGYARDS,RUSHINGYARDS,TURNOVERS,THIRDDOWN%,REDZONETD%,PENALTYYARDS,OPPONENTPAG,EPA_per_play,PASS_EPA,RUSH_EPA,SUCCESS_RATE,POINTSSCORED,EPA_per_play_last3,REDZONETD%_last3,POINTSSCORED_last3,OPPONENTPAG_last3
456,HOU,2024_16_HOU_KC,0,244,84,2,0.466666666666667,0.0714285714285714,20,20.1,0.0587228072674976,0.147218205289043,-0.0398490591221215,0.438356164383562,19,-0.04199779190740715,0.13535353535353536,23.333333333333332,24.2549019607843
485,HOU,2024_17_BAL_HOU,1,190,58,1,0.266666666666667,0.0,49,20.7368421052632,-0.272971895263098,-0.494616288683893,-0.24109502322287,0.385714285714286,2,0.011283559168470387,0.11471861471861482,20.666666666666668,21.954901960784298
522,HOU,2024_18_HOU_TEN,0,178,207,1,0.4375,0.0476190476190476,71,27.0,0.0523205543506887,-0.126247761642624,0.25826098728299,0.513157894736842,23,-0.10921090651578487,0.08441558441558451,13.666666666666666,20.533849329205367
548,HOU,2024_19_LAC_HOU,1,282,168,3,0.357142857142857,0.153846153846154,71,17.6666666666667,-0.0910439237911116,-0.134301934577859,-0.0757515565455833,0.454545454545455,32,-0.053976177881637305,0.03968253968253972,14.666666666666666,22.6122807017544
558,HOU,2024_20_HOU_KC,0,245,149,0,0.5,0.0714285714285714,44,20.1,-0.0384544045298776,0.0269708472363635,0.201125765765892,0.464285714285714,14,-0.10389842156784039,0.06715506715506725,19.0,21.801169590643298
13,IND,2024_01_HOU_IND,1,212,104,1,0.454545454545455,0.166666666666667,10,20.8421052631579,0.0946765126137267,-0.144434561697943,0.231138275945741,0.542372881355932,26,-0.019361684720211575,0.10073260073260087,27.5,22.333333333333346
43,IND,2024_02_IND_GB,0,204,140,3,0.2,0.1,35,19.2777777777778,-0.0994308649689335,-0.236351604015102,0.169992721748878,0.470588235294118,10,0.0018162944113074425,0.16025641025641058,29.0,19.254385964912302
69,IND,2024_03_CHI_IND,1,167,150,2,0.25,0.153846153846154,30,20.8823529411765,-0.125639917554557,-0.490144019821725,-0.0191466547121915,0.408450704225352,21,-0.00237717617760351,0.13333333333333358,18.0,20.059941520467852
120,IND,2024_04_PIT_IND,1,239,133,0,0.533333333333333,0.136363636363636,33,20.7222222222222,0.0245968362776515,0.376120482301809,-0.157305933167084,0.469135802469136,27,-0.043464756636588005,0.1401709401709404,19.0,20.334078660704066
142,IND,2024_05_IND_JAX,0,383,99,1,0.5,0.12,34,25.0,0.175322342053758,0.262255912131709,0.242991357612865,0.505494505494505,34,-0.06682464874861307,0.13006993006993006,19.333333333333332,20.29411764705883
170,IND,2024_06_IND_TEN,0,189,80,1,0.529411764705882,0.0526315789473684,98,27.0,0.0238845337449607,0.0414050799880087,-0.279916924156204,0.433734939759036,20,0.02475975359228409,0.13673659673659674,27.333333333333332,22.20152505446623
202,IND,2024_07_MIA_IND,1,129,155,1,0.307692307692308,0.0769230769230769,25,20.7647058823529,-0.158139610568299,-0.222054007439684,-0.176296426616498,0.392405063291139,16,0.07460123735878998,0.1029984051036682,27.0,24.240740740740733
231,IND,2024_08_IND_HOU,0,175,150,2,0.153846153846154,0.125,55,20.8421052631579,-0.0338176403683813,-0.224326270333981,0.0968285459164735,0.357142857142857,20,0.013689088410139818,0.08318488529014849,23.333333333333332,24.2549019607843
256,IND,2024_09_IND_MIN,0,179,68,2,0.272727272727273,0.0,66,19.3333333333333,-0.291402899373511,-0.292512430947469,-0.382392996026935,0.409090909090909,10,-0.05602423906390661,0.08485155195681515,18.666666666666668,22.8689370485036
279,IND,2024_10_BUF_IND,1,272,121,4,0.357142857142857,0.0952380952380952,30,21.3,-0.166923135114366,-0.319260546341122,-0.1307206294838,0.481012658227848,19,-0.16112005010339717,0.06730769230769236,15.333333333333334,20.313381492948036
316,IND,2024_11_IND_NYJ,0,272,91,1,0.4,0.230769230769231,35,23.0588235294118,0.0452066648671123,0.263354793360464,-0.206256920484355,0.423529411764706,28,-0.16404789161875286,0.07341269841269847,16.333333333333332,20.491812865497067
341,IND,2024_12_DET_IND,1,172,96,0,0.230769230769231,0.0,88,21.0555555555556,-0.172668803123879,-0.0925581110650139,-0.212418800246087,0.36231884057971,6,-0.13770645654025496,0.1086691086691088,19.0,21.230718954248367
366,IND,2024_13_IND_NE,0,109,144,2,0.461538461538462,0.136363636363636,53,23.8235294117647,0.119278786858849,-0.0592756358855823,0.196107863497783,0.575342465753425,23,-0.0981284244570443,0.1086691086691088,17.666666666666668,21.804793028322468
431,IND,2024_15_IND_DEN,0,172,149,5,0.266666666666667,0.0,93,18.3888888888889,-0.390477145510597,-0.518767778846288,-0.368630411061531,0.366666666666667,13,-0.002727783799305971,0.1223776223776224,19.0,22.645969498910702
478,IND,2024_16_TEN_IND,1,131,335,1,0.5,0.133333333333333,35,27.0,0.138562337890437,0.202032033106661,0.222103988758797,0.524390243902439,38,-0.14795572059187573,0.04545454545454539,14.0,21.0893246187364
496,IND,2024_17_IND_NYG,0,330,126,3,0.538461538461538,0.125,73,24.0588235294118,0.0766310781454499,0.176529742551048,-0.121915768802711,0.554347826086957,33,-0.04421200692043706,0.08989898989898974,24.666666666666668,23.070806100217865
524,IND,2024_18_JAX_IND,1,264,177,0,0.333333333333333,0.0833333333333333,47,25.0,0.0487776718012178,-0.0859302332945095,0.13474533755524,0.551020408163265,23,-0.05842790982490342,0.08611111111111107,28.0,23.149237472766902
14,JAX,2024_01_JAX_MIA,0,162,128,1,0.166666666666667,0.222222222222222,90,20.7647058823529,-0.0429449896989073,0.0711062703040539,-0.350182036202079,0.442857142857143,17,0.10759670801794335,0.1291666666666666,35.5,25.529411764705905
41,JAX,2024_02_CLE_JAX,1,220,127,0,0.4,0.0625,35,25.5882352941176,-0.0345320864259964,-0.18236975869798,0.199170833326033,0.45945945945946,13,0.016843044223271198,0.1736111111111111,25.0,22.411764705882348
79,JAX,2024_03_JAX_BUF,0,200,92,2,0.214285714285714,0.0714285714285714,42,21.3,-0.166354669606737,-0.512467468948417,0.56374680100228,0.436781609195402,10,-0.03873853806245195,0.1423611111111111,15.0,23.176470588235247
107,JAX,2024_04_JAX_HOU,0,169,158,1,0.333333333333333,0.2,58,20.8421052631579,0.117308017154503,-0.0406039976133482,0.0266839202706014,0.472972972972973,20,-0.08127724857721363,0.1187169312169312,13.333333333333334,22.550980392156834
143,JAX,2024_05_IND_JAX,1,371,126,2,0.272727272727273,0.133333333333333,25,24.8823529411765,0.238130437718132,0.396388897768167,0.104487638113763,0.533333333333333,34,-0.027859579626076866,0.11130952380952386,14.333333333333334,22.576780185758498
173,JAX,2024_06_JAX_CHI,0,240,68,2,0.4375,0.0526315789473684,24,20.8823529411765,0.01245925248361,0.0189798336541457,-0.0616343139156111,0.441558441558442,16,0.06302792842196593,0.13492063492063486,21.333333333333332,22.341486068111468
204,JAX,2024_07_NE_JAX,1,193,171,0,0.6,0.115384615384615,5,23.8235294117647,0.232356506874388,0.532806889194104,0.0837818269680541,0.569444444444444,31,0.12263256911874826,0.12865497076023388,23.333333333333332,22.202270381836968
229,JAX,2024_08_GB_JAX,1,308,91,2,0.0909090909090909,0.272727272727273,28,19.2777777777778,0.0631027730677172,0.162695823751905,-0.084316699782866,0.513157894736842,26,0.16098206569204324,0.10044984255510553,27.0,23.196078431372566
258,JAX,2024_09_JAX_PHI,0,169,60,2,0.363636363636364,0.222222222222222,28,17.6190476190476,-0.0704751361285265,-0.251007659094668,-0.0295597717032411,0.424242424242424,23,0.10263951080857166,0.1469144890197522,24.333333333333332,21.327886710239667
288,JAX,2024_10_MIN_JAX,1,111,56,3,0.454545454545455,0.2,20,19.3333333333333,-0.190481542518872,-0.359909386453219,-0.310110424619375,0.418181818181818,7,0.07499471460452616,0.20344470344470336,26.666666666666668,20.240118269530033
319,JAX,2024_11_JAX_DET,0,138,41,1,0.181818181818182,0.0,36,21.0555555555556,-0.193324189473277,-0.395615970385845,-0.329472656892549,0.432835820895522,6,-0.06595130185989384,0.23164983164983174,18.666666666666668,18.743386243386233
365,JAX,2024_13_HOU_JAX,1,276,97,1,0.375,0.0666666666666667,31,20.8421052631579,0.0073205761347841,0.209611476745995,-0.137021251271945,0.423529411764706,18,-0.15142695604022524,0.14074074074074072,12.0,19.335978835978832
404,JAX,2024_14_JAX_TEN,0,220,71,2,0.428571428571429,0.142857142857143,25,27.0,-0.0259248395402524,0.167008648644553,-0.143535710393917,0.442857142857143,10,-0.12549505195245506,0.08888888888888896,10.333333333333334,20.410331384015603
440,JAX,2024_15_NYJ_JAX,1,294,136,2,0.5,0.117647058823529,77,23.0588235294118,0.136723620591742,0.0930691519841134,0.164240020842107,0.577319587628866,25,-0.07064281762624851,0.06984126984126994,11.333333333333334,22.965886939571167
458,JAX,2024_16_JAX_LV,0,247,72,2,0.4,0.166666666666667,53,25.1176470588235,-0.230206718619427,-0.184711398699437,-0.262988382958741,0.333333333333333,14,0.03937311906209116,0.1090569561157796,17.666666666666668,23.633642930856567
510,JAX,2024_17_TEN_JAX,1,174,122,0,0.571428571428571,0.222222222222222,34,27.0,0.134364940777819,0.317003036396962,0.0305941763872397,0.5,20,-0.0398026458559792,0.14239028944911303,16.333333333333332,25.058823529411768
525,JAX,2024_18_JAX_IND,0,225,113,1,0.333333333333333,0.142857142857143,25,24.8823529411765,0.0569088014415589,0.0802462389504161,-0.0226816881804552,0.477272727272727,23,0.013627280916711263,0.1688453159041394,19.666666666666668,25.058823529411768
3,KC,2024_01_BAL_KC,1,291,72,1,0.4,0.0769230769230769,69,20.7368421052632,0.125983585853472,0.369480206906833,-0.0459211214405705,0.478260869565217,27,-0.04792088892080411,0.1944444444444446,17.0,26.058823529411754
39,KC,2024_02_CIN_KC,1,151,149,3,0.2,0.0625,69,24.4117647058824,-0.0062131986239377,-0.345302044775487,0.143482003288604,0.538461538461538,23,0.13017426331564538,0.14957264957264954,23.5,23.8684210526316
81,KC,2024_03_KC_ATL,0,217,128,1,0.428571428571429,0.105263157894737,24,23.8823529411765,0.086739396819732,0.0618686630589861,0.148391464792896,0.581395348837209,22,0.05988519361476704,0.06971153846153853,25.0,22.5743034055728
108,KC,2024_04_KC_LAC,0,245,101,2,0.5625,0.125,46,17.6666666666667,-0.104128763636832,-0.050202882979554,-0.140560000296869,0.466666666666667,17,0.06883659468308868,0.08156207827260469,24.0,23.0103199174407
148,KC,2024_05_NO_KC,1,331,139,1,0.4,0.08,95,23.1176470588235,0.0952614566222221,0.0719539402348901,0.233096117548855,0.572916666666667,26,-0.007867521813679307,0.09758771929824572,20.666666666666668,21.9869281045752
196,KC,2024_07_KC_SF,0,154,184,2,0.571428571428571,0.19047619047619,20,25.0,0.0543010587415284,-0.197353185088261,0.193491239202951,0.560975609756098,28,0.02595736326837396,0.10342105263157907,21.666666666666668,21.555555555555568
232,KC,2024_08_KC_LV,0,262,82,1,0.75,0.166666666666667,50,25.1176470588235,0.0730702028703375,0.278652559332859,0.023797328814488,0.535714285714286,27,0.01514458390897276,0.1318253968253967,23.666666666666668,21.928104575163403
272,KC,2024_09_TB_KC,1,291,124,1,0.666666666666667,0.222222222222222,5,21.6666666666667,0.142635499314343,0.258967751090271,-0.0223188842189431,0.545454545454545,24,0.07421090607802926,0.1457142857142857,27.0,24.411764705882334
283,KC,2024_10_DEN_KC,1,266,57,0,0.444444444444444,0.0476190476190476,20,18.3888888888889,0.0192857476749917,0.0843039787518327,-0.193067285198443,0.425,13,0.09000225364206955,0.19312169312169303,26.333333333333332,23.9281045751634
321,KC,2024_11_KC_BUF,0,196,78,2,0.5,0.2,49,21.3,0.0427569666535655,0.159993667300192,0.0314818797787131,0.544117647058823,21,0.07833048328655733,0.14550264550264558,21.333333333333332,21.724400871459697
343,KC,2024_12_KC_CAR,0,269,165,0,0.5625,0.0833333333333333,67,30.8235294117647,0.244472245504774,0.218315230530779,0.385316095184541,0.595505617977528,27,0.0682260712143,0.1566137566137566,19.333333333333332,20.451851851851867
372,KC,2024_13_LV_KC,1,306,63,0,0.388888888888889,0.0625,76,25.1176470588235,-0.0336209274503,0.0241275968758935,-0.267218723204375,0.370786516853933,19,0.102171653277777,0.11031746031746036,20.333333333333332,23.5041394335512
406,KC,2024_14_LAC_KC,1,210,96,0,0.5,0.0769230769230769,64,17.6666666666667,0.0926817628148649,0.0157577784467402,0.0178042094339617,0.547619047619048,16,0.08453609490267977,0.11527777777777781,22.333333333333332,25.7470588235294
433,KC,2024_15_KC_CLE,0,179,132,1,0.388888888888889,0.142857142857143,25,25.5882352941176,-0.0793668450969391,-0.0615532717332826,-0.0966644539212831,0.423913043478261,21,0.1011776936231129,0.07425213675213678,20.666666666666668,24.535947712418302
457,KC,2024_16_HOU_KC,1,260,124,0,0.571428571428571,0.166666666666667,45,20.8421052631579,0.105530490104005,0.225958377250706,0.0254597795786909,0.511627906976744,27,-0.006768669910791475,0.09409340659340666,18.666666666666668,22.7908496732026
498,KC,2024_17_KC_PIT,0,320,69,0,0.25,0.235294117647059,65,20.7222222222222,0.194154487152205,0.491063063699284,-0.0282324475731002,0.506666666666667,29,0.039615135940643524,0.128815628815629,21.333333333333332,21.3656690746474
527,KC,2024_18_KC_DEN,0,98,27,0,0.1,,21,18.3888888888889,-0.310235645001331,-0.462485920318297,-0.421771786673079,0.306122448979592,0,0.07343937738642357,0.18160597572362303,25.666666666666668,22.3841875931659
559,KC,2024_20_HOU_KC,1,177,50,0,0.384615384615385,0.1,67,20.8421052631579,0.102094937327382,-0.0193924261881462,0.129177154299166,0.421875,23,-0.0035168892483737335,0.20098039215686303,18.666666666666668,19.984405458089668
565,KC,2024_21_BUF_KC,1,245,135,1,0.5,0.222222222222222,48,21.3,0.190686751037084,0.59376610383217,-0.0251903219977976,0.569620253164557,32,-0.004662073507248066,0.16764705882352954,17.333333333333332,19.984405458089665
568,KC,2024_22_KC_PHI,0,257,49,3,0.25,0.125,64,17.6190476190476,-0.262755853447584,-0.382362143421045,-0.192683907215145,0.450704225352113,20,-0.00581798554562174,0.16111111111111104,18.333333333333332,20.17699805068227
17,LA,2024_01_LA_DET,0,317,83,1,0.428571428571429,0.105263157894737,66,21.0555555555556,0.053456859481273,0.0889494295592902,-0.0560492952230388,0.5,20,0.1463908441822329,0.16111111111111104,27.5,21.07105263157895
47,LA,2024_02_LA_ARI,0,216,53,1,0.181818181818182,0.0666666666666667,29,21.4705882352941,-0.144236520705669,-0.348737269736956,-0.125929772834934,0.53030303030303,10,0.12207180525917838,0.16374269005847955,26.0,21.1777777777778
92,LA,2024_03_SF_LA,1,221,98,0,0.461538461538462,0.142857142857143,112,25.0,0.161380767787263,0.0998972227686308,0.141513049634539,0.506849315068493,24,-0.04538983061219812,0.08596491228070191,15.0,21.26307189542485
111,LA,2024_04_LA_CHI,0,224,119,2,0.454545454545455,0.0714285714285714,54,20.8823529411765,0.044435534120273,-0.0693219908042895,0.17981728352913,0.540540540540541,18,0.023533702187622258,0.1049289891395156,18.0,22.5087145969499
141,LA,2024_05_GB_LA,1,260,134,2,0.5,0.117647058823529,24,19.2777777777778,-0.0758557905034774,-0.18681908169674,0.0512921678114136,0.550561797752809,19,0.02052659373395559,0.09365079365079372,17.333333333333332,22.45098039215687
200,LA,2024_07_LV_LA,1,154,115,1,0.2,0.181818181818182,39,25.1176470588235,-0.325047488822715,-0.302203778449785,-0.274353623222291,0.436619718309859,20,0.043320170468019455,0.11064425770308116,20.333333333333332,21.720043572984764
234,LA,2024_08_MIN_LA,1,279,107,1,0.5,0.166666666666667,80,19.3333333333333,0.149664634810012,0.467361109603457,-0.14279456254986,0.50561797752809,30,-0.11882258173530653,0.12363127069009416,19.0,21.759259259259267
262,LA,2024_09_LA_SEA,0,298,68,1,0.333333333333333,0.05,90,21.2352941176471,-0.0404408738700437,0.0880322388072765,-0.239939971549578,0.419354838709677,20,-0.0837462148387269,0.15537730243612602,23.0,21.2429193899782
286,LA,2024_10_MIA_LA,1,293,70,2,0.214285714285714,0.0,19,20.7647058823529,-0.201237533869612,-0.152146234950916,-0.493162631403215,0.488372093023256,12,-0.07194124262758232,0.13282828282828305,23.333333333333332,21.895424836601297
322,LA,2024_11_LA_NE,0,295,107,0,0.222222222222222,0.25,15,23.8235294117647,0.211067189828024,0.59265898750974,0.160616213236825,0.544117647058823,28,-0.030671257643214656,0.07222222222222237,20.666666666666668,20.444444444444432
348,LA,2024_12_PHI_LA,1,243,92,1,0.0909090909090909,0.181818181818182,57,17.6190476190476,-0.0146126754220746,0.0987294791030006,-0.290475271018093,0.506329113924051,20,-0.01020373930387732,0.10000000000000005,20.0,21.941176470588232
370,LA,2024_13_LA_NO,0,183,156,0,0.454545454545455,0.3,43,23.1176470588235,0.119800320649765,0.0114995813615117,0.237796085487827,0.507462686567164,21,-0.0015943398212209536,0.14393939393939406,20.0,20.73576097105507
393,LA,2024_14_BUF_LA,1,320,137,0,0.705882352941177,0.2,43,21.3,0.264262821568808,0.81880303079443,-0.0951994620914947,0.563829787234043,44,0.1054182783519047,0.24393939393939404,23.0,21.520074696545265
434,LA,2024_15_LA_SF,0,160,142,0,0.266666666666667,0.0,25,25.0,-0.0538847751641362,-0.218390044419195,-0.0083359719176673,0.455696202531646,9,0.12315015559883269,0.22727272727272738,28.333333333333332,20.678898225957035
460,LA,2024_16_LA_NYJ,0,110,132,2,0.454545454545455,0.133333333333333,57,23.0588235294118,0.0708183462108607,0.167725243713007,0.0664513878042012,0.475409836065574,19,0.11005945568481217,0.16666666666666674,24.666666666666668,23.1392156862745
481,LA,2024_17_ARI_LA,1,189,68,0,0.375,0.1,60,21.4705882352941,-0.0437810171893715,-0.0150705348566377,-0.0550484886085282,0.464788732394366,13,0.09373213087184407,0.11111111111111105,24.0,23.119607843137263
538,LA,2024_18_SEA_LA,1,334,84,1,0.333333333333333,0.117647058823529,18,21.2352941176471,0.0954424319037833,0.046169604091512,-0.0232049604667174,0.5,25,-0.008949148714215772,0.07777777777777772,13.666666666666666,23.1764705882353
550,LA,2024_19_MIN_LA,1,209,90,0,0.2,0.153846153846154,75,19.3333333333333,0.0120804290660199,0.183460736452627,-0.167807908455143,0.478260869565217,27,0.04082658697509073,0.11699346405228739,19.0,21.921568627451
560,LA,2024_20_LA_PHI,0,324,111,2,0.375,0.08,15,17.6190476190476,-0.0128073863180762,0.0764809675661811,-0.403608867275312,0.528089887640449,22,0.021247281260143802,0.12383107088989438,21.666666666666668,20.6797385620915
18,LAC,2024_01_LV_LAC,1,144,176,0,0.25,0.142857142857143,35,25.1176470588235,-0.128078170910178,-0.180588139014633,0.0108585050207377,0.373333333333333,22,0.05376143048490145,0.1357466063348416,26.0,20.2843137254902
45,LAC,2024_02_LAC_CAR,0,130,219,2,0.5625,0.125,60,30.8235294117647,0.0556164768432938,0.0682691086894267,0.133417034156585,0.518987341772152,26,-0.0579988709220792,0.14835164835164857,24.5,22.2254901960784
82,LAC,2024_03_LAC_PIT,0,149,61,0,0.25,0.0,25,20.7222222222222,-0.114862523820185,-0.0819039231113095,-0.268156253907364,0.419354838709677,10,-0.036230847033442246,0.13392857142857156,24.0,27.9705882352941
109,LAC,2024_04_KC_LAC,1,179,55,0,0.307692307692308,0.125,45,20.1,-0.226294446434346,-0.0706891307027065,-0.387224358063307,0.328767123287671,10,-0.0624414059623565,0.08928571428571437,19.333333333333332,25.5544662309368
175,LAC,2024_06_LAC_DEN,0,237,128,0,0.631578947368421,0.0476190476190476,27,18.3888888888889,0.0892449770963451,0.219344494598276,-0.0559045446728955,0.473118279569892,23,-0.0951801644704125,0.08333333333333338,15.333333333333334,23.881917211328968
199,LAC,2024_07_LAC_ARI,0,349,59,1,0.428571428571429,0.0,20,21.4705882352941,0.107469460080293,0.138076612884722,-0.115666068201377,0.493506493506494,12,-0.08397066438606206,0.05753968253968259,14.333333333333334,19.737037037037037
236,LAC,2024_08_NO_LAC,1,279,122,0,0.25,0.125,32,23.1176470588235,0.0419362101572573,0.0614123701501662,-0.0814827505029306,0.390243902439024,25,-0.00986000308590273,0.05753968253968259,15.0,19.98649237472767
261,LAC,2024_09_LAC_CLE,0,282,96,0,0.333333333333333,0.222222222222222,30,25.5882352941176,-0.0646552684955716,0.0401272945583312,0.0179239489398674,0.337837837837838,27,0.07955021577796505,0.05753968253968259,20.0,20.99237472766883
302,LAC,2024_10_TEN_LAC,1,164,145,0,0.4,0.125,33,27.0,0.195863599270095,0.537161365938901,0.0391011978269645,0.535211267605634,27,0.0282501339139928,0.11574074074074071,21.333333333333332,23.392156862745065
309,LAC,2024_11_CIN_LAC,1,297,155,1,0.285714285714286,0.0666666666666667,36,24.4117647058824,0.04192743443238,0.0618885707175237,0.0249890590948053,0.488372093023256,33,0.05771484697726013,0.15740740740740738,26.333333333333332,25.235294117647033
335,LAC,2024_12_BAL_LAC,1,218,83,0,0.352941176470588,0.222222222222222,112,20.7368421052632,0.0874429513950903,-0.0459812141896345,0.114636629770393,0.511627906976744,22,0.057711921735634365,0.13796296296296295,29.0,25.666666666666668
369,LAC,2024_13_LAC_ATL,0,150,56,1,0.25,0.0,19,23.8823529411765,-0.146042493737815,-0.263494368196403,-0.334999405205183,0.4,17,0.10841132836585499,0.13796296296296295,27.333333333333332,24.0495356037152
407,LAC,2024_14_LAC_KC,0,213,94,0,0.428571428571429,0.2,84,20.1,0.0813471168414299,0.247142637788784,-0.133734223772929,0.418918918918919,14,-0.005557369303448338,0.09629629629629628,24.0,23.0103199174407
444,LAC,2024_15_TB_LAC,1,199,32,2,0.142857142857143,0.25,73,21.6666666666667,-0.227661327806394,-0.407201241015935,-0.251723828890327,0.470588235294118,17,0.007582524832901627,0.14074074074074072,17.666666666666668,21.573065015479898
453,LAC,2024_16_DEN_LAC,1,284,117,1,0.583333333333333,0.25,31,18.3888888888889,0.214699808272027,0.362303284200182,0.0312240822202253,0.544303797468354,34,-0.09745223490092647,0.15000000000000005,16.0,21.883006535947732
500,LAC,2024_17_LAC_NE,0,281,147,0,0.588235294117647,0.0952380952380952,48,23.8235294117647,0.255080663910382,0.439216232728256,0.130979554316044,0.565217391304348,37,0.022795199102354186,0.2333333333333334,21.666666666666668,20.051851851851865
528,LAC,2024_18_LAC_LV,0,346,137,0,0.470588235294118,0.09375,53,25.1176470588235,0.214840631564945,0.497895234344281,0.0579264161791138,0.565217391304348,34,0.08070638145867155,0.19841269841269848,29.333333333333332,21.2930283224401
549,LAC,2024_19_LAC_HOU,0,242,50,4,0.272727272727273,0.0,25,20.8421052631579,-0.400847408794187,-0.640461692585678,-0.26961728648043,0.394366197183099,12,0.2282070345824512,0.14632936507936511,35.0,22.443355119825696
19,LV,2024_01_LV_LAC,0,257,71,3,0.333333333333333,0.0,30,17.6666666666667,-0.31249444704969,-0.0335866119219426,-0.841489037075503,0.391891891891892,10,0.23496064773766331,0.09449404761904767,35.5,24.470588235294095
49,LV,2024_02_LV_BAL,0,276,27,1,0.384615384615385,0.142857142857143,70,20.7368421052632,0.0301420167913866,-0.0561891285281113,-0.458288043318976,0.493670886075949,23,-0.048826907742372666,0.04687500000000008,22.0,21.3921568627451
67,LV,2024_03_CAR_LV,1,296,55,1,0.25,0.272727272727273,51,30.8235294117647,-0.0754965846107953,0.0286086221214138,-0.390152254061832,0.525,21,-0.14117621512915185,0.07142857142857158,16.5,19.20175438596495
101,LV,2024_04_CLE_LV,1,130,152,1,0.384615384615385,0.2,53,25.5882352941176,-0.0768512031796472,-0.145199162447579,-0.172972289450829,0.452054794520548,20,-0.11928300495636635,0.13852813852813872,18.0,23.07567939456487
145,LV,2024_05_LV_DEN,0,231,115,3,0.4375,0.2,43,18.3888888888889,-0.173504625986364,-0.392512400947938,0.0991910447029648,0.4,18,-0.04073525699968541,0.20519480519480537,21.333333333333332,25.71620227038183
176,LV,2024_06_PIT_LV,1,227,57,3,0.181818181818182,0.153846153846154,15,20.7222222222222,-0.27302954988693,-0.0908724085924637,-0.582400662750986,0.473684210526316,13,-0.10861747125893562,0.22424242424242435,19.666666666666668,24.933551198257067
201,LV,2024_07_LV_LA,0,206,122,4,0.235294117647059,0.0,69,21.8947368421053,-0.264831201644541,-0.528184960678874,-0.0428100904732831,0.389473684210526,15,-0.17446179301764717,0.18461538461538474,17.0,21.566448801742904
233,LV,2024_08_KC_LV,1,209,33,1,0.466666666666667,0.0909090909090909,37,20.1,-0.0425325233739104,0.207461116471104,-0.495619132960565,0.506849315068493,19,-0.2371217925059451,0.11794871794871804,15.333333333333334,20.335282651072134
265,LV,2024_09_LV_CIN,0,198,60,2,0.428571428571429,0.1,60,24.4117647058824,-0.1018302261836,-0.252308125097586,-0.342892578950373,0.481481481481481,23,-0.19346442496846059,0.0815850815850817,15.666666666666666,20.9056530214425
324,LV,2024_11_LV_MIA,0,282,60,1,0.571428571428571,0.0588235294117647,28,20.7647058823529,0.126624657688536,0.107015738426051,0.0043006358357779,0.512820512820513,19,-0.13639798373401724,0.0636363636363637,19.0,22.1355005159959
339,LV,2024_12_DEN_LV,1,328,69,2,0.294117647058824,0.0476190476190476,60,18.3888888888889,-0.0860156863339496,-0.247800234848869,-0.0848373493151105,0.5,19,-0.005912697289658227,0.08324420677361859,20.333333333333332,21.758823529411767
373,LV,2024_13_LV_KC,0,340,116,1,0.230769230769231,0.0,65,20.1,-0.0574679154727948,0.250445644583545,-0.176159105349798,0.447058823529412,17,-0.020407084943004628,0.06881419234360416,20.333333333333332,21.1884531590414
408,LV,2024_14_LV_TB,0,205,91,2,0.357142857142857,0.0526315789473684,21,21.6666666666667,-0.130044041771937,-0.16896336858043,-0.114562971442259,0.443037974683544,13,-0.005619648039402891,0.03548085901027082,18.333333333333332,19.7511982570806
417,LV,2024_15_ATL_LV,1,208,65,3,0.285714285714286,0.5,40,23.8823529411765,-0.291071421319805,-0.214510739281457,-0.360662683299531,0.390243902439024,9,-0.0911758811928939,0.03341687552213873,16.333333333333332,20.05185185185187
459,LV,2024_16_JAX_LV,1,257,69,0,0.222222222222222,0.333333333333333,69,25.0,-0.136453653207147,-0.0058803576764887,-0.186251490813447,0.415730337078652,19,-0.15952779285484572,0.18421052631578952,13.0,21.883006535947732
502,LV,2024_17_LV_NO,0,242,156,0,0.578947368421053,0.125,10,23.1176470588235,0.0510065495834889,0.268221043346358,-0.0634435110944567,0.449438202247191,25,-0.1858563720996298,0.29532163742690054,13.666666666666666,23.51633986928107
529,LV,2024_18_LAC_LV,1,225,39,1,0.222222222222222,0.1,15,17.6666666666667,0.0089064035256583,-0.0992906739182678,-0.112709233833646,0.53030303030303,19,-0.1255061749811545,0.3194444444444444,17.666666666666668,24.0
15,MIA,2024_01_JAX_MIA,1,338,81,0,0.444444444444444,0.0909090909090909,84,25.0,-0.0062852202411204,0.108088805966922,-0.11035145663456,0.435294117647059,17,-0.04272355181182921,0.22916666666666663,22.0,24.05882352941175
35,MIA,2024_02_BUF_MIA,1,225,139,3,0.4375,0.0526315789473684,30,21.3,-0.235525018758078,-0.400093653788782,-0.105908206278828,0.471910112359551,10,0.022360664671184083,0.10795454545454555,21.0,24.05882352941175
84,MIA,2024_03_MIA_SEA,0,186,65,0,0.142857142857143,0.0,98,21.2352941176471,-0.375468439370388,-0.455853287975402,-0.377224560400154,0.337662337662338,3,-0.12090511949959937,0.07177033492822976,13.5,23.15
124,MIA,2024_04_TEN_MIA,1,96,106,1,0.153846153846154,0.142857142857143,88,27.0,-0.272463473972959,-0.470507713710921,-0.421584686527902,0.364864864864865,12,-0.2057595594565289,0.04784688995215317,10.0,22.511764705882367
146,MIA,2024_05_MIA_NE,0,194,193,2,0.307692307692308,0.1,75,23.8235294117647,-0.0464245559224541,-0.0998694115595164,-0.051460667781634,0.406593406593407,15,-0.29448564403380845,0.06516290726817053,8.333333333333334,23.17843137254903
