,TEAM,game_id,HOME,PASSINGYARDS,RUSHINGYARDS,TURNOVERS,THIRDDOWN%,REDZONETD%,PENALTYYARDS,OPPONENTPAG,EPA_per_play,PASS_EPA,RUSH_EPA,SUCCESS_RATE,POINTSSCORED,EPA_per_play_last3,REDZONETD%_last3,POINTSSCORED_last3,OPPONENTPAG_last3,Adj_EPA,Adj_REDZONETD%,Adj_POINTS_last3,EPA_x_REDZONETD,YARD_RATIO
153,NYJ,2024_05_NYJ_MIN,0,244,36,3,0.333333333333333,0.142857142857143,41,19.3333333333333,-0.161901812183258,-0.283444363847164,-0.547941187084819,0.455555555555556,17,-0.004361936350960198,0.14550264550264538,19.0,23.070806100217865,-23.232707912401125,-0.0026455026455023956,-4.070806100217865,-0.02312883031189402,6.594594594594595
161,NYJ,2024_06_BUF_NYJ,1,294,121,1,0.4,0.0588235294117647,88,21.3,0.075101067139318,0.293606621051591,-0.0011063261356737,0.448717948717949,20,-0.08798002980176373,0.11904761904761907,16.666666666666668,20.515250544662297,-20.44014947752298,-0.06022408963585437,-3.8485838779956296,0.004417709831724587,2.4098360655737703
206,NYJ,2024_07_NYJ_PIT,0,276,54,2,0.3,0.181818181818182,37,20.7222222222222,-0.119978778636618,0.0020663716936398,-0.0925891394338881,0.44,15,-0.10399759084926008,0.06722689075630263,15.333333333333334,19.674074074074067,-19.794052852710685,0.11459129106187936,-4.340740740740733,-0.021814323388476022,5.0181818181818185
241,NYJ,2024_08_NYJ_NE,0,233,112,0,0.5,0.157894736842105,55,23.8235294117647,0.0186357897275217,0.140524639744904,0.0570206443163833,0.506493506493506,22,-0.0689265078935194,0.1278329513623633,17.333333333333332,20.45185185185183,-20.43321606212431,0.0300617854797417,-3.118518518518499,0.0029424931148718425,2.061946902654867
255,NYJ,2024_09_HOU_NYJ,1,211,100,1,0.384615384615385,0.0,35,20.8421052631579,0.120356638972632,0.253104092794648,-0.301844418494147,0.464788732394366,21,-0.008747307256592835,0.13284548269068397,19.0,21.94858387799563,-21.828227239023,-0.13284548269068397,-2.948583877995631,0.0,2.089108910891089
295,NYJ,2024_10_NYJ_ARI,0,151,79,1,0.5,0.0,33,21.4705882352941,-0.0497641486928923,-0.286667054138074,0.132049086692003,0.522388059701492,6,0.006337883354511835,0.11323763955342907,19.333333333333332,21.795952299048267,-21.845716447741157,-0.11323763955342907,-2.4626189657149347,-0.0,1.8875
317,NYJ,2024_11_IND_NYJ,1,184,91,0,0.307692307692308,0.25,19,24.8823529411765,-0.0077224119073465,-0.0140055768879946,-0.240221163406386,0.457142857142857,27,0.029742760002420394,0.05263157894736841,16.333333333333332,22.0454076367389,-22.053130048646246,0.19736842105263158,-5.7120743034055685,-0.001930602976836625,2.0
382,NYJ,2024_13_SEA_NYJ,1,185,89,2,0.4,0.25,65,21.2352941176471,-0.13377953804272,-0.342415382500693,-0.129090887298275,0.402439024390244,21,0.020956692790797673,0.08333333333333341,18.0,22.3983488132095,-22.53212835125222,0.16666666666666657,-4.398348813209498,-0.03344488451068,2.0555555555555554
413,NYJ,2024_14_NYJ_MIA,0,339,83,0,0.294117647058824,0.111111111111111,59,20.7647058823529,0.204681149999029,0.352373744812687,-0.0073834456104252,0.574712643678161,26,-0.06375536621431967,0.16666666666666674,18.0,22.529411764705902,-22.324730614706873,-0.05555555555555575,-4.529411764705902,0.022742349999892088,4.035714285714286
441,NYJ,2024_15_NYJ_JAX,0,289,125,0,0.4,0.181818181818182,91,25.0,0.303272222848381,0.430447559313144,0.349572313248328,0.472972972972973,32,0.02105973334965411,0.20370370370370372,24.666666666666668,22.29411764705883,-21.99084542421045,-0.02188552188552173,2.3725490196078383,0.055140404154251144,2.2936507936507935
461,NYJ,2024_16_LA_NYJ,1,256,75,1,0.3125,0.0833333333333333,50,21.8947368421053,-0.125516995070149,0.0641405427833445,-0.240742079386837,0.455696202531646,9,0.12472461160156327,0.1809764309764311,26.333333333333332,22.333333333333332,-22.458850328403482,-0.0976430976430978,4.0,-0.010459749589179078,3.3684210526315788
507,NYJ,2024_17_NYJ_BUF,0,195,112,3,0.5,0.25,76,21.3,-0.194463199773257,-0.304319083846113,-0.0368810342763373,0.48,14,0.12747879259242031,0.12542087542087552,22.333333333333332,22.553147574819402,-22.74761077459266,0.12457912457912448,-0.21981424148606976,-0.04861579994331425,1.7256637168141593
531,NYJ,2024_18_MIA_NYJ,1,274,118,1,0.416666666666667,0.235294117647059,32,20.7647058823529,0.0699402148692299,0.0254305948020858,0.12050437207686,0.487179487179487,31,-0.0055693239983417115,0.17171717171717185,18.333333333333332,22.731578947368433,-22.661638732499203,0.06357694592988714,-4.398245614035101,0.016456521145701165,2.302521008403361
11,PHI,2024_01_GB_PHI,1,278,144,3,0.357142857142857,0.12,26,19.2777777777778,0.105813099889443,0.305770534094024,-0.173315204087139,0.53763440860215,31,-0.15999009742170306,0.1666666666666668,11.5,21.59736842105265,-21.491555321163208,-0.0466666666666668,-10.09736842105265,0.01269757198673316,1.9172413793103449
33,PHI,2024_02_ATL_PHI,1,183,186,1,0.461538461538462,0.0769230769230769,45,23.8823529411765,0.0907416355770596,0.0581878801318748,0.170537932747994,0.488095238095238,21,-0.04432504994190709,0.1850000000000001,22.5,20.2888888888889,-20.198147253311838,-0.10807692307692321,2.2111111111111015,0.006980125813619967,0.9786096256684492
91,PHI,2024_03_PHI_NO,0,311,172,2,0.375,0.142857142857143,45,23.1176470588235,-0.0990269213132717,-0.120204020113981,0.31109253513316,0.390243902439024,15,0.0982773677332512,0.09846153846153856,26.0,21.58006535947715,-21.67909228079042,0.04439560439560443,4.41993464052285,-0.014146703044753113,1.7976878612716762
118,PHI,2024_04_PHI_TB,0,158,113,1,0.428571428571429,0.181818181818182,20,21.6666666666667,-0.0342478852443241,-0.294232332257606,0.366899705568549,0.486111111111111,16,0.03250927138441023,0.11326007326007337,22.333333333333332,22.0925925925926,-22.12684047783692,0.06855810855810862,0.24074074074073337,-0.006226888226240752,1.3859649122807018
165,PHI,2024_06_CLE_PHI,1,264,116,0,0.333333333333333,0.0,15,25.5882352941176,-0.0123514894859353,0.274758363708997,0.0871960888052854,0.461538461538462,20,-0.014177723660178802,0.13386613386613402,17.333333333333332,22.8888888888889,-22.901240378374837,-0.13386613386613402,-5.555555555555568,-0.0,2.2564102564102564
209,PHI,2024_07_PHI_NYG,0,114,269,0,0.0714285714285714,0.157894736842105,25,24.0588235294118,0.133594453556307,-0.187427036289591,0.298342865142992,0.451219512195122,28,-0.04854209868117709,0.1082251082251084,17.0,23.45751633986927,-23.323921886312963,0.0496696286169966,-6.457516339869269,0.021093861087837912,0.4222222222222222
243,PHI,2024_08_PHI_CIN,0,236,161,0,0.5,0.166666666666667,43,24.4117647058824,0.319691958030985,0.720228018436605,0.141891897356566,0.554054054054054,34,0.02899835960868247,0.11323763955342907,21.333333333333332,23.771241830065367,-23.45154987203438,0.05342902711323792,-2.4379084967320352,0.05328199300516427,1.4567901234567902
259,PHI,2024_09_JAX_PHI,1,230,237,2,0.473684210526316,0.166666666666667,56,25.0,0.0114171341875399,0.149417567907972,-0.0622825136379409,0.436170212765957,28,0.14697830736711884,0.10818713450292407,27.333333333333332,24.686274509803933,-24.674857375616394,0.05847953216374292,2.647058823529399,0.0019028556979233202,0.9663865546218487
297,PHI,2024_10_PHI_DAL,0,207,187,2,0.363636363636364,0.2,60,27.2941176470588,-0.0225883685912035,-0.226663889173856,0.0787151050279474,0.493975903614458,34,0.1549011819249439,0.16374269005847975,30.0,24.4901960784314,-24.512784447022604,0.036257309941520266,5.509803921568601,-0.0045176737182407,1.101063829787234
330,PHI,2024_11_WAS_PHI,1,221,228,0,0.5625,0.0588235294117647,30,24.5,0.0676284505994423,0.0291243757620128,0.333198840510292,0.470588235294118,26,0.10284024120910706,0.17777777777777806,32.0,25.5686274509804,-25.500999000380958,-0.11895424836601337,6.431372549019599,0.003978144152908369,0.9650655021834061
349,PHI,2024_12_PHI_LA,0,179,314,0,0.529411764705882,0.0769230769230769,33,21.8947368421053,0.284536197119035,0.324846165680636,0.348182694457738,0.534883720930233,37,0.018819072065259488,0.14183006535947731,29.333333333333332,25.598039215686267,-25.313503018567232,-0.06490698843640041,3.735294117647065,0.0218873997783873,0.5682539682539682
379,PHI,2024_13_PHI_BAL,0,118,140,0,0.333333333333333,0.166666666666667,50,20.7368421052632,0.0459496748038238,-0.0746360024731118,0.126146028452973,0.506666666666667,24,0.10985875970909119,0.11191553544494726,32.333333333333336,24.562951496388035,-24.51700182158421,0.054751131221719734,7.770381836945301,0.007658279133970648,0.8368794326241135
395,PHI,2024_14_CAR_PHI,1,108,209,0,0.583333333333333,0.214285714285714,26,30.8235294117647,0.0379233292052315,-0.0717905645623989,0.315098400719209,0.458333333333333,22,0.1327047741741003,0.10080442433383625,29.0,22.377192982456165,-22.339269653250934,0.11348128995187774,6.622807017543835,0.00812642768683531,0.5142857142857142
442,PHI,2024_15_PIT_PHI,1,290,131,1,0.555555555555556,0.111111111111111,51,20.7222222222222,0.114388825112291,0.608901099388715,-0.169434706470018,0.483870967741935,27,0.12280306704269668,0.15262515262515272,27.666666666666668,24.485036119711065,-24.370647294598776,-0.04151404151404173,3.1816305469556028,0.012709869456921208,2.196969696969697
470,PHI,2024_16_PHI_WAS,0,154,211,2,0.352941176470588,0.125,103,24.5,0.107704927802625,-0.135808526951792,0.15921027938423,0.451612903225806,33,0.06608727637378202,0.16402116402116407,24.333333333333332,24.094197913083367,-23.98649298528074,-0.03902116402116407,0.2391354202499656,0.013463115975328125,0.7264150943396226
489,PHI,2024_17_DAL_PHI,1,197,179,0,0.375,0.08,54,27.2941176470588,0.223689281782088,0.747452926108373,0.0453122692165421,0.518518518518518,41,0.08667236070671576,0.1501322751322751,27.333333333333332,25.348583877995633,-25.124894596213544,-0.07013227513227509,1.984749455337699,0.01789514254256704,1.0944444444444446
537,PHI,2024_18_NYG_PHI,1,269,51,0,0.285714285714286,0.153846153846154,25,24.0588235294118,-0.0046428979772562,0.174807592134145,-0.426005863921296,0.451219512195122,20,0.14859434489900125,0.1053703703703704,33.666666666666664,24.172113289760333,-24.17675618773759,0.04847578347578359,9.494553376906332,-0.0007142919965009545,5.173076923076923
547,PHI,2024_19_GB_PHI,1,131,169,0,0.181818181818182,0.0588235294117647,70,19.2777777777778,-0.0177230356924559,0.0231235957766176,0.06060580092971,0.373333333333333,22,0.1089171038691522,0.11961538461538473,31.333333333333332,25.284313725490204,-25.30203676118266,-0.060791855203620036,6.049019607843128,-0.0010425315113209352,0.7705882352941177
561,PHI,2024_20_LA_PHI,1,128,285,0,0.4,0.0,29,21.8947368421053,0.0716600397494604,-0.176477928236299,0.294798929551039,0.45,28,0.06710778270412522,0.09755656108597298,27.666666666666668,23.54357298474947,-23.47191294500001,-0.09755656108597298,4.123093681917197,0.0,0.44755244755244755
566,PHI,2024_21_WAS_PHI,1,246,229,0,0.615384615384615,0.21875,67,24.5,0.284471005326338,0.533689299406504,0.282757416646515,0.576086956521739,55,0.016431368693249362,0.07088989441930629,23.333333333333332,21.7437793830983,-21.45930837777196,0.1478601055806937,1.5895539502350324,0.06222803241513644,1.0695652173913044
569,PHI,2024_22_KC_PHI,1,221,135,1,0.357142857142857,0.166666666666667,70,20.1,0.0834273728881912,0.454277764544822,-0.240727248992088,0.43956043956044,40,0.11280266979444743,0.09252450980392164,35.0,21.890838206627702,-21.80741083373951,0.07414215686274535,13.109161793372298,0.013904562148031895,1.625
27,PIT,2024_01_PIT_ATL,0,156,137,0,0.421052631578947,0.0,40,23.8823529411765,-0.0410443523369942,-0.0540910685392371,-0.127662466386368,0.433734939759036,15,0.17806552253789912,0.10937500000000012,41.5,23.19736842105265,-23.238412773389644,-0.10937500000000012,18.30263157894735,-0.0,1.1304347826086956
57,PIT,2024_02_PIT_DEN,0,117,141,0,0.333333333333333,0.111111111111111,162,18.3888888888889,-0.0094508793893157,0.100439816599977,-0.255724077219119,0.378048780487805,13,0.12171332649467179,0.10937500000000011,35.0,24.19117647058825,-24.200627349977566,0.001736111111110883,10.80882352941175,-0.0010500977099239656,0.823943661971831
83,PIT,2024_03_LAC_PIT,1,245,114,1,0.6,0.0625,59,17.6666666666667,0.0499414384598784,0.241337501999714,0.0029574734407701,0.506329113924051,20,-0.025247615863155062,0.05555555555555561,14.0,21.1356209150327,-21.08567947657282,0.006944444444444392,-7.1356209150327,0.0031213399037424,2.130434782608696
121,PIT,2024_04_PIT_IND,0,312,122,2,0.5,0.176470588235294,58,24.8823529411765,-0.0185143603691175,-0.0644158620302365,-0.0523481366379806,0.517647058823529,24,-0.00018459775547724258,0.057870370370370405,16.0,19.979302832244034,-19.99781719261315,0.11860021786492358,-3.9793028322440342,-0.00326724006513838,2.5365853658536586
139,PIT,2024_05_DAL_PIT,1,150,92,1,0.230769230769231,0.333333333333333,57,27.2941176470588,0.0534573540927804,-0.0637675257870972,0.175614392755908,0.527027027027027,17,0.007325399567148325,0.11669389978213507,19.0,20.312636165577366,-20.259178811484585,0.2166394335511979,-1.3126361655773664,0.01781911803092678,1.6129032258064515
177,PIT,2024_06_PIT_LV,0,145,183,0,0.375,0.125,77,25.1176470588235,0.0849416723832766,-0.0154524370547721,0.19255255015579,0.451219512195122,32,0.028294810727847026,0.19076797385620906,20.333333333333332,23.281045751634,-23.196104079250723,-0.06576797385620906,-2.947712418300668,0.010617709047909575,0.7880434782608695
207,PIT,2024_07_NYJ_PIT,1,264,149,0,0.357142857142857,0.153846153846154,49,23.0588235294118,0.180613237666702,0.292044622286767,0.0438069295172076,0.463414634146341,36,0.039961555368979766,0.2116013071895424,24.333333333333332,25.76470588235293,-25.58409264468623,-0.057755153343388405,-1.4313725490195992,0.02778665194872341,1.76
239,PIT,2024_08_NYG_PIT,1,278,167,1,0.4,0.0,45,24.0588235294118,0.051893887264002,0.121444664780733,0.0454062964786621,0.506024096385542,26,0.1063374213809196,0.20405982905982908,28.333333333333332,25.156862745098035,-25.104968857834034,-0.20405982905982908,3.176470588235297,0.0,1.6547619047619047
298,PIT,2024_10_PIT_WAS,0,195,140,3,0.4375,0.176470588235294,48,24.5,0.057463354526392,0.145364859034089,-0.157062548033718,0.410526315789474,28,0.1058162657713268,0.09294871794871806,31.333333333333332,24.078431372549034,-24.020968018022643,0.08352187028657593,7.254901960784299,0.01014059197524564,1.3829787234042554
307,PIT,2024_11_BAL_PIT,1,205,122,1,0.222222222222222,0.0,65,20.7368421052632,-0.104001697840431,-0.289780308524634,-0.201906552878427,0.416666666666667,18,0.09665682648569861,0.11010558069381608,30.0,23.872549019607863,-23.976550717448294,-0.11010558069381608,6.127450980392137,-0.0,1.6666666666666667
351,PIT,2024_12_PIT_CLE,0,270,120,1,0.411764705882353,0.1,39,25.5882352941176,-0.0543990324132756,0.196806942441215,-0.270234293891596,0.409638554216867,19,0.0017851813166542552,0.05882352941176474,24.0,23.098555211558335,-23.15295424397161,0.041176470588235266,0.9014447884416654,-0.005439903241327561,2.231404958677686
381,PIT,2024_13_PIT_CIN,0,414,110,1,0.5,0.117647058823529,118,24.4117647058824,0.194541019441693,0.387891619283639,0.0898685660734675,0.617977528089888,44,-0.033645791909104945,0.09215686274509809,21.666666666666668,23.608359133126935,-23.41381811368524,0.025490196078430907,-1.9416924664602675,0.022887178757846155,3.72972972972973
401,PIT,2024_14_CLE_PIT,1,158,120,2,0.411764705882353,0.15,67,25.5882352941176,-0.0286309443445272,-0.0207707769920065,-0.174691008580284,0.432098765432099,27,0.01204676306266205,0.07254901960784307,27.0,23.57894736842107,-23.607578312765597,0.07745098039215692,3.421052631578931,-0.00429464165167908,1.3057851239669422
443,PIT,2024_15_PIT_PHI,0,128,56,2,0.3,0.0909090909090909,63,17.6190476190476,-0.0869928492539931,-0.244299136188927,-0.325136520273244,0.473684210526316,13,0.03717034756129665,0.12254901960784308,30.0,25.19607843137253,-25.283071280626523,-0.03163992869875218,4.803921568627469,-0.0079084408412721,2.245614035087719
473,PIT,2024_16_PIT_BAL,0,217,117,2,0.363636363636364,0.333333333333333,4,20.7368421052632,-0.0846909733422382,-0.187635473507856,-0.166310100753132,0.486842105263158,17,0.026305741947724146,0.11951871657754004,28.0,22.53968253968253,-22.624373513024768,0.21381461675579294,5.460317460317469,-0.0282303244474127,1.8389830508474576
499,PIT,2024_17_KC_PIT,1,205,202,2,0.5,0.0625,50,20.1,-0.13144036236997,-0.431329151437413,0.323150281256418,0.461538461538462,10,-0.06677158898025291,0.19141414141414137,19.0,21.31470833947613,-21.4461487018461,-0.12891414141414137,-2.3147083394761303,-0.008215022648123125,1.0098522167487685
519,PIT,2024_18_CIN_PIT,1,148,74,1,0.4,0.2,20,24.4117647058824,-0.0027236120391029,-0.154418736336024,-0.205718417311563,0.44,17,-0.10104139498873384,0.16224747474747467,13.333333333333334,19.485296574770267,-19.48802018680937,0.03775252525252534,-6.151963241436933,-0.00054472240782058,1.9733333333333334
553,PIT,2024_19_PIT_BAL,0,270,29,0,0.416666666666667,0.0,25,20.7368421052632,0.0777693867256732,0.224825863750405,-0.251975205447525,0.416666666666667,14,-0.07295164925043712,0.19861111111111107,14.666666666666666,21.749535603715202,-21.67176621698953,-0.19861111111111107,-7.082868937048536,0.0,9.0
9,SEA,2024_01_DEN_SEA,1,171,146,1,0.307692307692308,0.0,86,18.3888888888889,-0.0481814205138095,-0.204989150787505,0.0368724969002262,0.476190476190476,26,-0.06708198720453658,0.13125000000000012,13.5,22.255882352941203,-22.304063773455013,-0.13125000000000012,-8.755882352941203,-0.0,1.163265306122449
59,SEA,2024_02_SEA_NE,0,327,46,0,0.470588235294118,0.1,67,23.8235294117647,0.061286243124029,0.195122063664831,-0.419606076411427,0.528735632183908,20,-0.025452516276456325,0.10000000000000009,21.5,21.400326797385652,-21.339040554261622,-8.326672684688674e-17,0.09967320261434764,0.0061286243124029005,6.957446808510638
85,SEA,2024_03_MIA_SEA,1,289,100,2,0.230769230769231,0.333333333333333,79,20.7647058823529,-0.0712196049352099,-0.0219648167267469,0.0258821684941982,0.417721518987342,24,0.006552411305109626,0.050000000000000086,23.0,21.106209150326798,-21.177428755262007,0.2833333333333329,1.893790849673202,-0.02373986831173661,2.8613861386138613
123,SEA,2024_04_SEA_DET,0,395,133,2,0.545454545454545,0.166666666666667,114,21.0555555555556,0.081353424914224,-0.0005007247637857,0.359701285676381,0.528301886792453,29,-0.019371594108330215,0.14444444444444438,23.333333333333332,20.99237472766883,-20.91102130275461,0.022222222222222615,2.3409586056645004,0.013558904152370693,2.9477611940298507
151,SEA,2024_05_NYG_SEA,1,284,102,1,0.25,0.142857142857143,25,24.0588235294118,-0.175364652742955,-0.204764993785711,0.371764686355494,0.525641025641026,20,0.02380668770101428,0.20000000000000007,24.333333333333332,21.88126361655773,-22.05662826930069,-0.05714285714285708,2.4520697167756005,-0.025052093248993598,2.7572815533980584
178,SEA,2024_06_SF_SEA,1,312,52,3,0.368421052631579,0.1,50,25.0,0.0293963453467329,0.0854486377009615,-0.173069269949337,0.458333333333333,24,-0.05507694425464706,0.2142857142857144,24.333333333333332,21.959694989106765,-21.930298643760032,-0.11428571428571441,2.373638344226567,0.00293963453467329,5.886792452830188
211,SEA,2024_07_SEA_ATL,0,242,103,0,0.461538461538462,0.181818181818182,72,23.8823529411765,0.172889301564414,0.312460578068831,-0.11686291764356,0.460526315789474,34,-0.02153829416066612,0.13650793650793672,24.333333333333332,23.37145969498913,-23.198570393424717,0.04531024531024527,0.9618736383442013,0.03143441846625712,2.326923076923077
221,SEA,2024_08_BUF_SEA,1,212,32,1,0.125,0.0666666666666667,60,21.3,-0.100564005301863,0.0384371501685089,-0.680132258637968,0.492537313432836,10,0.008973664722730553,0.14155844155844172,26.0,24.313725490196102,-24.414289495497965,-0.07489177489177502,1.6862745098038978,-0.006704267020124203,6.424242424242424
263,SEA,2024_09_LA_SEA,1,363,107,3,0.294117647058824,0.153846153846154,88,21.8947368421053,-0.156055060853089,-0.1332999100531,-0.396180285231821,0.44,20,0.03390721386976122,0.1161616161616163,22.666666666666668,23.394117647058835,-23.550172707911923,0.037684537684537694,-0.7274509803921667,-0.024008470900475254,3.361111111111111
328,SEA,2024_11_SEA_SF,0,221,94,1,0.428571428571429,0.4,20,25.0,0.0619580943423807,-0.020970306695958,0.0416974367158811,0.506849315068493,19,-0.027909921530179415,0.13411033411033427,21.333333333333332,22.3590299277606,-22.29707183341822,0.2658896658896658,-1.0256965944272665,0.02478323773695228,2.3263157894736843
333,SEA,2024_12_ARI_SEA,1,254,65,1,0.466666666666667,0.2,56,21.4705882352941,-0.0343080323003694,0.0591850178962986,-0.260559955307265,0.407894736842105,16,-0.06488699060419051,0.20683760683760696,16.333333333333332,22.731578947368433,-22.765886979668803,-0.006837606837606952,-6.398245614035101,-0.00686160646007388,3.8484848484848486
383,SEA,2024_13_SEA_NYJ,0,206,84,2,0.3125,0.111111111111111,68,23.0588235294118,-0.0355379014015338,-0.0458445687199638,0.0302140677762331,0.38961038961039,26,-0.04280166627035931,0.25128205128205144,18.333333333333332,22.788441692466467,-22.823979593868,-0.14017094017094045,-4.455108359133135,-0.00394865571128153,2.4235294117647057
415,SEA,2024_14_SEA_ARI,0,233,176,0,0.411764705882353,0.0909090909090909,52,21.4705882352941,0.0943227831738625,0.238703085448683,0.0745074581442596,0.524390243902439,27,-0.0026292797865075795,0.23703703703703707,20.333333333333332,23.1764705882353,-23.08214780506144,-0.14612794612794616,-2.8431372549019684,0.008574798470351135,1.3163841807909604
429,SEA,2024_15_GB_SEA,1,173,80,2,0.333333333333333,0.0,30,19.2777777777778,-0.198420684611791,-0.519461346393742,0.110729601190542,0.445945945945946,13,0.008158949823986355,0.13400673400673402,23.0,22.0,-22.19842068461179,-0.13400673400673402,1.0,-0.0,2.1358024691358026
463,SEA,2024_16_MIN_SEA,1,314,59,2,0.25,0.222222222222222,85,19.3333333333333,0.0389300029726737,0.006741950386813,0.132537834726584,0.541176470588235,24,-0.046545267613154175,0.06734006734006735,22.0,21.2690631808279,-21.230133177855226,0.15488215488215462,0.7309368191721006,0.008651111771705257,5.233333333333333
509,SEA,2024_17_SEA_CHI,0,160,122,1,0.384615384615385,0.0,25,20.8823529411765,-0.107490908749963,-0.326805561086484,-0.0018277493533485,0.46031746031746,6,-0.021722632821751676,0.10437710437710435,21.333333333333332,20.027233115468402,-20.134724024218364,-0.10437710437710435,1.3061002178649304,-0.0,1.3008130081300813
539,SEA,2024_18_SEA_LA,0,223,126,0,0.5,0.333333333333333,15,21.8947368421053,0.192010457100207,0.327962041303945,0.125389425089056,0.577464788732394,30,-0.08899386346302685,0.07407407407407406,14.333333333333334,19.831154684095868,-19.63914422699566,0.2592592592592589,-5.497821350762534,0.06400348570006893,1.7559055118110236
25,SF,2024_01_NYJ_SF,1,231,180,0,0.5,0.117647058823529,35,23.0588235294118,0.177945872934258,0.137861482052583,0.0683722745334553,0.511627906976744,32,-0.03428045288864477,0.11111111111111108,15.0,20.107843137254903,-19.929897264320644,0.006535947712417917,-5.107843137254903,0.02093480858050087,1.276243093922652
61,SF,2024_02_SF_MIN,0,319,102,2,0.2,0.117647058823529,60,19.3333333333333,-0.136262946885525,0.0134429975053839,-0.222201421361469,0.506024096385542,14,0.035227482092147384,0.05882352941176458,19.0,21.97058823529415,-22.10685118217968,0.058823529411764414,-2.9705882352941515,-0.016030934927708768,3.0970873786407767
93,SF,2024_03_SF_LA,0,292,137,1,0.642857142857143,0.125,74,21.8947368421053,0.138587440979818,0.462003176039528,-0.0382866760615136,0.523809523809524,24,0.02084146302436639,0.117647058823529,23.0,21.19607843137255,-21.05749099039273,0.007352941176471006,1.8039215686274517,0.01732343012247725,2.1159420289855073
115,SF,2024_04_NE_SF,1,288,148,2,0.571428571428571,0.111111111111111,30,23.8235294117647,-0.0213707415675947,0.248394126668229,0.0298174632705688,0.43421052631579,30,0.060090122342850265,0.12009803921568606,23.333333333333332,21.428964568283465,-21.45033530985106,-0.008986928104575062,1.9043687650498669,-0.002374526840843853,1.9328859060402686
129,SF,2024_05_ARI_SF,1,244,153,3,0.5,0.037037037037037,15,21.4705882352941,-0.0456639940826864,-0.0242388949802022,-0.0667177264493568,0.48051948051948,23,-0.006348749157767307,0.11791938997821338,22.666666666666668,21.683866529067767,-21.729530523150455,-0.08088235294117638,0.9828001375989004,-0.0016912590400994945,1.5844155844155845
179,SF,2024_06_SF_SEA,0,255,228,0,0.416666666666667,0.142857142857143,53,21.2352941176471,0.260719597568889,0.418786644031394,0.274069739607516,0.530864197530864,36,0.023850901776512234,0.09104938271604938,25.666666666666668,22.396284829721367,-22.135565232152477,0.0518077601410936,3.270381836945301,0.03724565679555561,1.1135371179039302
197,SF,2024_07_KC_SF,1,212,101,3,0.25,0.125,68,20.1,-0.112361991415956,-0.324103534392168,0.0181841598246685,0.493333333333333,18,0.0645616206395359,0.09700176366843039,29.666666666666668,22.1764705882353,-22.288832579651256,0.027998236331569615,7.490196078431367,-0.0140452489269945,2.0784313725490198
227,SF,2024_08_DAL_SF,1,260,223,0,0.470588235294118,0.2,45,27.2941176470588,0.107843413293676,0.261499182398566,0.243463815552705,0.523809523809524,30,0.034231204023415465,0.10163139329806005,25.666666666666668,20.93529411764707,-20.827450704353396,0.09836860670193996,4.731372549019596,0.0215686826587352,1.1607142857142858
300,SF,2024_10_SF_TB,0,353,75,0,0.5,0.0714285714285714,47,21.6666666666667,0.13425038116757,0.442774413259476,-0.126609609426288,0.582278481012658,20,0.08540033981553626,0.15595238095238106,28.0,22.876470588235303,-22.742220207067735,-0.08452380952380967,5.123529411764697,0.009589312940540709,4.644736842105263
329,SF,2024_11_SEA_SF,1,159,131,1,0.538461538461538,0.125,54,21.2352941176471,-0.0054739006901307,0.0255672614661473,0.188949603626194,0.473684210526316,17,0.04324393434842993,0.1321428571428572,22.666666666666668,23.020261437908502,-23.025735338598633,-0.007142857142857201,-0.35359477124183414,-0.0006842375862663375,1.2045454545454546
353,SF,2024_12_SF_GB,0,199,44,3,0.25,0.125,45,19.2777777777778,-0.287812362703746,-0.509227238219176,-0.237636984626685,0.4,10,0.07887329792370502,0.1321428571428572,22.333333333333332,23.398692810457533,-23.68650517316128,-0.007142857142857201,-1.0653594771242005,-0.03597654533796825,4.4222222222222225
385,SF,2024_13_SF_BUF,0,94,153,3,0.3,0.1,25,21.3,-0.263563810769388,-0.340961569049501,-0.181066546947702,0.365079365079365,10,-0.053011960742102314,0.10714285714285719,15.666666666666666,20.7265795206972,-20.990143331466587,-0.007142857142857187,-5.059912854030534,-0.0263563810769388,0.6103896103896104
397,SF,2024_14_CHI_SF,1,325,131,1,0.461538461538462,0.25,40,20.8823529411765,0.315082198154644,0.781266449432156,0.100795397073978,0.52,38,-0.18561669138775497,0.11666666666666674,12.333333333333334,20.604357298474966,-20.28927510032032,0.13333333333333325,-8.271023965141632,0.078770549538661,2.462121212121212
435,SF,2024_15_LA_SF,1,142,63,1,0.230769230769231,0.0,40,21.8947368421053,-0.181258087353933,-0.310780731014734,-0.238697913373215,0.347826086956522,6,-0.07876465843949676,0.1583333333333334,19.333333333333332,20.486710239651433,-20.667968327005365,0.0,-1.1533769063181012,0.0,2.21875
475,SF,2024_16_SF_MIA,0,313,81,1,0.333333333333333,0.105263157894737,55,20.7647058823529,0.0100606016738395,0.139055114937887,-0.120001764295416,0.518072289156627,17,-0.04324656665622575,0.1750000000000001,18.0,21.3590299277606,-21.34896932608676,-0.0697368421052631,-3.3590299277605986,0.0010590107025094228,3.817073170731707
